Timestamp = 2017-02-26 04:33:08.663 : G0 is trying for B0
Timestamp = 2017-02-26 04:33:08.67 : G0 is trying for B1
Timestamp = 2017-02-26 04:33:08.671 : G0 is trying for B2
Timestamp = 2017-02-26 04:33:08.671 : G0 is trying for B3
Timestamp = 2017-02-26 04:33:08.671 : G0 is trying for B4
Timestamp = 2017-02-26 04:33:08.671 : G0 is trying for B5
Timestamp = 2017-02-26 04:33:08.671 : G0 is trying for B6
Timestamp = 2017-02-26 04:33:08.671 : G0 matched successfully and now coupled with B6
Timestamp = 2017-02-26 04:33:08.671 : G1 is trying for B0
Timestamp = 2017-02-26 04:33:08.671 : G1 is trying for B1
Timestamp = 2017-02-26 04:33:08.671 : G1 is trying for B2
Timestamp = 2017-02-26 04:33:08.671 : G1 is trying for B3
Timestamp = 2017-02-26 04:33:08.671 : G1 is trying for B4
Timestamp = 2017-02-26 04:33:08.671 : G1 is trying for B5
Timestamp = 2017-02-26 04:33:08.671 : G1 is trying for B6
Timestamp = 2017-02-26 04:33:08.671 : G1 is trying for B7
Timestamp = 2017-02-26 04:33:08.671 : G1 is trying for B8
Timestamp = 2017-02-26 04:33:08.671 : G1 matched successfully and now coupled with B8
Timestamp = 2017-02-26 04:33:08.671 : G2 is trying for B0
Timestamp = 2017-02-26 04:33:08.671 : G2 is trying for B1
Timestamp = 2017-02-26 04:33:08.671 : G2 is trying for B2
Timestamp = 2017-02-26 04:33:08.671 : G2 is trying for B3
Timestamp = 2017-02-26 04:33:08.671 : G2 is trying for B4
Timestamp = 2017-02-26 04:33:08.671 : G2 is trying for B5
Timestamp = 2017-02-26 04:33:08.671 : G2 is trying for B6
Timestamp = 2017-02-26 04:33:08.672 : G2 is trying for B7
Timestamp = 2017-02-26 04:33:08.672 : G2 is trying for B8
Timestamp = 2017-02-26 04:33:08.672 : G2 is trying for B9
Timestamp = 2017-02-26 04:33:08.672 : G3 is trying for B0
Timestamp = 2017-02-26 04:33:08.672 : G3 is trying for B1
Timestamp = 2017-02-26 04:33:08.672 : G3 matched successfully and now coupled with B1
Timestamp = 2017-02-26 04:33:08.672 : G4 is trying for B0
Timestamp = 2017-02-26 04:33:08.672 : G4 is trying for B1
Timestamp = 2017-02-26 04:33:08.672 : G4 is trying for B2
Timestamp = 2017-02-26 04:33:08.672 : G4 is trying for B3
Timestamp = 2017-02-26 04:33:08.672 : G4 is trying for B4
Timestamp = 2017-02-26 04:33:08.672 : G4 is trying for B5
Timestamp = 2017-02-26 04:33:08.672 : G4 is trying for B6
Timestamp = 2017-02-26 04:33:08.673 : G4 is trying for B7
Timestamp = 2017-02-26 04:33:08.673 : G4 is trying for B8
Timestamp = 2017-02-26 04:33:08.673 : G4 is trying for B9
